latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,date_end,date_complete,brightness,bright_t31
44.82907,-1.15786,324.31,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,286.9,5.18,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.82922,-1.16447,312.85,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,287.36,2.73,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.82936,-1.17115,305.03,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,286.14,2.73,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.8327,-1.07655,299.11,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,275.95,3.09,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83282,-1.08319,304.28,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,277.07,3.09,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83293,-1.08983,311.88,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,278.82,12.37,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83305,-1.09651,322.07,0.52,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,280.97,12.37,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83317,-1.10317,339.55,0.52,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,283.54,43.22,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83328,-1.10984,336.86,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,301.45,43.22,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83331,-1.0708,297.36,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,276.3,0.66,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.8334,-1.11653,341.79,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,311.3,71.2,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83347,-1.07746,301.32,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,276.42,0.66,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83352,-1.12328,347.75,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,312.17,71.2,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83361,-1.0841,307.79,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,277.18,1.62,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83363,-1.13002,349.28,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,304.1,39.34,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83375,-1.13674,367.0,0.52,0.67,2026-07-23,105,N20,VIIRS,h,2.0NRT,287.79,39.34,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83376,-1.09074,315.72,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,279.1,1.62,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83386,-1.14343,340.57,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,285.56,5.05,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83392,-1.0974,326.75,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,280.5,12.06,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83398,-1.15009,322.85,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,287.15,5.05,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83406,-1.10406,355.7,0.52,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,285.56,12.06,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83409,-1.15664,310.19,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,287.97,2.38,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.8342,-1.16321,304.08,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,287.52,2.38,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83422,-1.11073,332.62,0.52,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,308.73,61.34,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83437,-1.11741,347.32,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,309.5,61.34,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83452,-1.12416,349.78,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,307.83,76.43,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83467,-1.13088,353.9,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,300.96,76.43,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83482,-1.13759,367.0,0.52,0.67,2026-07-23,105,N20,VIIRS,h,2.0NRT,286.53,40.49,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83497,-1.1443,332.71,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,285.66,40.49,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83511,-1.1509,316.85,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,287.22,5.18,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83526,-1.15745,306.37,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,287.91,5.18,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83862,-1.06291,297.87,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,274.74,1.13,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83875,-1.06959,304.97,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,275.53,1.13,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83886,-1.07625,315.14,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,276.86,3.09,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83898,-1.08289,327.28,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,279.07,3.09,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.8391,-1.08953,367.0,0.51,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,283.12,12.37,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83922,-1.09621,367.0,0.52,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,288.53,12.37,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83934,-1.10289,354.19,0.52,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,296.18,43.22,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83946,-1.10953,367.0,0.52,0.67,2026-07-23,105,N20,VIIRS,h,2.0NRT,297.67,43.22,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83958,-1.11624,367.0,0.52,0.67,2026-07-23,105,N20,VIIRS,h,2.0NRT,297.04,71.2,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83969,-1.12296,367.0,0.52,0.67,2026-07-23,105,N20,VIIRS,h,2.0NRT,294.49,71.2,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83981,-1.12969,367.0,0.52,0.67,2026-07-23,105,N20,VIIRS,h,2.0NRT,287.39,39.34,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.83993,-1.13641,326.74,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,285.28,39.34,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84005,-1.14312,314.15,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,286.9,5.05,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84016,-1.14977,305.54,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,287.85,5.05,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84466,-1.05598,296.93,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,275.47,0.75,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84479,-1.06263,304.12,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,275.16,3.31,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84491,-1.06928,317.36,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,275.07,3.31,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84503,-1.07594,343.85,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,281.24,27.88,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84515,-1.0826,338.95,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,300.0,27.88,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84527,-1.08925,367.0,0.51,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,291.24,34.6,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84539,-1.09592,367.0,0.52,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,292.74,34.6,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84551,-1.1026,367.0,0.52,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,295.42,18.25,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84563,-1.10929,367.0,0.52,0.67,2026-07-23,105,N20,VIIRS,h,2.0NRT,298.59,18.25,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84576,-1.11595,353.1,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,286.9,5.91,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84587,-1.12265,318.57,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,285.3,5.91,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84599,-1.12936,310.96,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,285.37,2.37,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.84611,-1.13606,305.58,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,286.65,2.37,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.8507,-1.04899,295.67,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,274.34,0.75,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85082,-1.05565,300.89,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,273.69,0.75,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85094,-1.06229,308.06,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,274.68,3.31,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85107,-1.06897,318.15,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,278.23,3.31,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.8512,-1.07563,340.55,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,284.08,27.88,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85132,-1.08229,341.85,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,283.27,27.88,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85144,-1.08895,367.0,0.51,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,291.92,34.6,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85156,-1.09561,367.0,0.52,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,297.13,34.6,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85169,-1.10231,367.0,0.52,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,294.05,18.25,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85181,-1.10899,334.56,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,284.43,18.25,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85193,-1.11565,314.46,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,284.65,5.91,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85205,-1.12234,307.33,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,285.83,5.91,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85673,-1.04211,298.29,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,272.91,2.34,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85686,-1.04871,306.37,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,271.46,12.51,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85698,-1.05535,318.55,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,274.79,12.51,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85711,-1.062,350.83,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,282.83,14.87,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85723,-1.06865,367.0,0.51,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,285.24,14.87,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85736,-1.07531,337.94,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,282.64,13.84,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85749,-1.08196,353.28,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,287.6,13.84,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85761,-1.08863,347.09,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,288.68,16.27,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85773,-1.09528,367.0,0.52,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,294.59,16.27,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85786,-1.10198,354.46,0.52,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,284.64,6.26,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85799,-1.10867,314.45,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,283.97,6.26,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.85811,-1.11535,304.47,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,285.16,3.42,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86276,-1.0352,300.21,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,273.48,2.34,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86289,-1.04182,311.89,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,271.52,2.34,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86302,-1.04844,355.84,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,281.81,12.51,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86314,-1.05507,356.27,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,284.9,12.51,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86327,-1.0617,367.0,0.51,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,281.59,14.87,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.8634,-1.06834,338.42,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,283.4,14.87,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86353,-1.07498,348.89,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,287.15,13.84,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86366,-1.08164,367.0,0.51,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,292.22,13.84,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86378,-1.08832,367.0,0.51,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,289.05,16.27,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86391,-1.09498,349.88,0.52,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,283.4,16.27,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86404,-1.10163,311.74,0.52,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,283.01,6.26,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86416,-1.10833,302.97,0.52,0.67,2026-07-23,105,N20,VIIRS,n,2.0NRT,283.82,6.26,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86891,-1.0349,301.88,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,273.0,2.91,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86904,-1.0415,337.19,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,277.11,2.91,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86917,-1.04813,352.66,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,282.07,5.56,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.8693,-1.05477,327.55,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,280.27,5.56,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86943,-1.06141,324.66,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,280.63,6.41,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86956,-1.06805,332.87,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,284.98,6.41,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86969,-1.07469,345.74,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,288.04,10.83,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86982,-1.08138,367.0,0.51,0.66,2026-07-23,105,N20,VIIRS,h,2.0NRT,291.63,10.83,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.86995,-1.08809,318.19,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,281.09,4.01,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.87008,-1.09471,305.62,0.52,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,283.08,4.01,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.87507,-1.03464,300.85,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,276.06,2.91,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.8752,-1.04126,311.74,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,278.09,2.91,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.87533,-1.04788,308.98,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,278.59,5.56,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.87546,-1.05446,319.36,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,279.78,5.56,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.8756,-1.06112,326.9,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,281.86,6.41,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.87573,-1.06776,333.43,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,283.17,6.41,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.87586,-1.07443,344.7,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,286.8,10.83,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.87599,-1.08111,349.58,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,283.7,10.83,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.87612,-1.08779,305.12,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,282.17,4.01,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88095,-1.02114,298.12,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,275.47,5.8,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88109,-1.02777,340.32,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,279.97,5.8,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88123,-1.03437,346.8,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,281.24,5.08,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88136,-1.04099,310.55,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,278.13,5.08,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88149,-1.04761,304.5,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,274.81,1.59,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88162,-1.05419,309.11,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,275.77,1.59,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88176,-1.06082,314.87,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,279.05,4.25,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88189,-1.06746,333.92,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,286.33,4.25,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88202,-1.0741,350.67,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,283.59,6.2,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88216,-1.08078,308.0,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,279.5,6.2,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88724,-1.02746,338.99,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,281.74,5.8,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88738,-1.03405,328.15,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,279.74,5.08,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88752,-1.04067,308.97,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,274.2,5.08,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88765,-1.04731,305.36,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,276.02,1.59,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88778,-1.05395,301.97,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,278.96,1.59,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.88792,-1.06055,301.65,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,280.24,4.25,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89326,-1.02047,302.36,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,280.3,2.03,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89339,-1.02714,331.46,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,279.57,2.03,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89354,-1.03379,300.73,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,272.64,1.57,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89367,-1.04043,302.03,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,277.85,1.57,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89381,-1.04705,310.34,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,281.89,2.4,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89394,-1.05362,322.01,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,281.0,2.4,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89863,-1.01809,297.86,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,280.37,1.96,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89874,-1.02473,309.92,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,277.86,1.96,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89884,-1.03139,297.66,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,278.7,1.23,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89895,-1.03805,300.44,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,279.79,1.23,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89906,-1.04468,309.97,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,280.37,2.45,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89916,-1.05129,325.93,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,277.56,2.45,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89941,-1.0202,310.87,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,280.16,2.03,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89955,-1.02685,300.93,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,276.34,2.03,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89969,-1.0335,298.38,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,279.2,1.57,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89983,-1.04013,306.28,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,280.54,1.57,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.89997,-1.04675,320.92,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,280.61,2.4,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.9001,-1.05335,310.92,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,275.52,2.4,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.90499,-1.03109,298.56,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,280.23,1.23,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.9051,-1.03773,296.08,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,278.35,1.23,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.90521,-1.04436,312.93,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,277.23,2.45,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.90584,-1.03321,298.06,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,279.18,1.06,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.90599,-1.03985,297.97,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,277.26,1.06,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.90613,-1.04648,302.08,0.51,0.66,2026-07-23,105,N20,VIIRS,n,2.0NRT,276.7,1.77,N,2026-07-24 14:23:35,2026-07-23 03:05:00,,
44.81599,-1.14758,352.81,0.5,0.49,2026-07-23,247,N20,VIIRS,n,2.0NRT,298.93,36.44,N,2026-07-24 14:23:35,2026-07-23 04:47:00,,
44.81729,-1.13338,307.7,0.5,0.49,2026-07-23,247,N20,VIIRS,n,2.0NRT,293.15,29.42,N,2026-07-24 14:23:35,2026-07-23 04:47:00,,
44.81878,-1.13942,367.0,0.5,0.49,2026-07-23,247,N20,VIIRS,h,2.0NRT,312.02,29.42,N,2026-07-24 14:23:35,2026-07-23 04:47:00,,
44.82008,-1.1252,309.74,0.51,0.49,2026-07-23,247,N20,VIIRS,n,2.0NRT,293.41,3.87,N,2026-07-24 14:23:35,2026-07-23 04:47:00,,
44.82029,-1.14548,367.0,0.5,0.49,2026-07-23,247,N20,VIIRS,h,2.0NRT,302.78,36.44,N,2026-07-24 14:23:35,2026-07-23 04:47:00,,
